,time,news_provider,related_instrument,headline,date
2834,23:00:03,COIDES,BTC= TGT.N,First Mover Americas: Bitcoin Back Below $30K as Target's Earnings Miss Shows Effects of Inflation,2022-05-18
2835,21:18:13,COIDES,BTC=,"Bitcoin, Major Cryptos Slide as Markets Digest Hawkish Powell Remarks",2022-05-18
2839,02:28:12,COIDES,BTC=,Blockchain Investment Firm Fortis Digital Raising $100M Fund,2022-05-18
2840,01:57:49,COIDES,BTC=,New Crypto Native Firm Fortis Digital Raising $100M Fund,2022-05-18
2841,00:00:25,COIDES,BTC= VOYG.TO,Voyager Downgraded by Compass Point as Retail Investor Health Questioned,2022-05-18
2843,21:37:44,COIDES,BTC=,First Mover Americas: Bitcoin Retakes $30K as 'Institutional Adoption' Makes Crypto More Like Stonks,2022-05-17
2844,21:07:17,COIDES,BTC=,"Bitcoin, Ether Hover Above Support Amid China Optimism, U.S. Futures Bump",2022-05-17
2845,19:55:32,COIDES,BTC=,Citi Says Fallout From Terra Collapse Unlikely to Hit Wider Financial System,2022-05-17
2848,08:44:56,COIDES,.IXIC BTC=,First Mover Asia: Metaverse ETFs Are Underperforming Gaming ETFs; Cryptos Return to the Red,2022-05-17
2849,05:27:42,COIDES,BTC=,"Market Wrap: Cryptos Mixed as Volatility Fades, Traders Expect Weak Recovery",2022-05-17
2850,01:59:32,COIDES,BTC=,Bitcoin Struggles at $27K-$30K Support Zone; Resistance at $35K,2022-05-17
2855,23:47:07,COIDES,USD= BTC=,First Mover Americas: May Brings Showers Not Flowers as Bitcoin Languishes in Terra Aftermath,2022-05-16
2856,21:39:23,COIDES,BTC=,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",2022-05-16
2860,00:29:22,COIDES,CLSK.O,"CleanSpark, Hut 8 Stocks Lead Bitcoin Miner Rally as Markets Bounce Back",2022-05-14
2861,00:18:59,COIDES,GBTC.PK,Grayscale Bitcoin Trust Discount Widens to All-Time Low of 30.79%,2022-05-14
2864,18:07:51,COIDES,BTC=,Cardano's ADA Jumps 40% to Lead Recovery in Major Cryptos; Sentiment Remains in 'Extreme Fear',2022-05-13
2865,16:37:08,COIDES,USD= BTC=,Crypto Related Stocks in Asia See Volatile Trading Amid Bitcoin Recovery,2022-05-13
2866,08:57:19,COIDES,USD= BTC=,First Mover Asia: Terra's Planetary Collapse Is Taking Down Crypto Lending; Altcoins Plummet,2022-05-13
2867,05:14:33,COIDES,BTC=,Market Wrap: Bitcoin Stabilizes as Altcoins Underperform; Expect More Volatility,2022-05-13
2873,23:13:53,COIDES,BTC=,First Mover Americas: BTC Drops to 2020 Levels of $25K and Tether Loses $1 Peg,2022-05-12
2874,23:13:50,COIDES,BTC=,"Global Crypto Regulatory Body Is Coming Soon, Says Top Official",2022-05-12
2876,15:57:54,COIDES,BTC= USD=,"Tether Loses $1 Peg, Bitcoin Drops to 2020 Levels of near $24K",2022-05-12
2877,15:06:51,COIDES,BTC=,"Ether Futures Lead $1.2B in Liquidations, Crypto Market Cap Drops 16% Overnight",2022-05-12
2878,13:25:44,COIDES,COIN.O,Cathie Wood's Ark Invest Grabs More Than Half a Million Coinbase Shares as Exchange's Stock Plummets,2022-05-12
2879,08:32:29,COIDES,USD= .IXIC,First Mover Asia: Bitcoin at 16-Month Low as UST Collapse Shows Risks of 'Algo' Stablecoins,2022-05-12
2880,05:30:12,COIDES,IREN.O,Bitcoin Miner Iris Energy Reiterates Hashrate View While Revenue Misses Estimates,2022-05-12
2883,02:37:41,COIDES,INTC.O,Bitcoin Miner Argo Blockchain 'Leans Toward' Designing Custom Miners With Intel Chips,2022-05-12
2886,11:07:43,COIDES,USD= BTC=,First Mover Americas: Institutions Look to Be Selling BTC in Falling Market,2022-05-11
2887,10:37:33,COIDES,BTC=,"Market Wrap: Cryptos, Stocks Tumble Amid Extreme Bearish Sentiment",2022-05-11
2888,10:37:32,COIDES,BTC= USD=,Market Wrap: Altcoins Outperform as Bitcoin Stabilizes Around $30K,2022-05-11
2889,10:37:30,COIDES,USD= BTC=,Crypto Market Crash Leads to $1B in Liquidations,2022-05-11
2890,10:37:28,COIDES,BTC=,Bitcoin Recovers to $32K After Dipping Below $30K to 10-Month Low,2022-05-11
2900,01:49:58,COIDES,USD= .DXY,First Mover Americas: Bitcoin's $40K Breakout Elusive as Fed-Inspired Dollar Drop Loses Steam,2022-05-06
2902,00:13:53,COIDES,BTC=,Crypto Mining Rig Maker Canaan Added to SEC List of Scrutinized China Companies,2022-05-06
2904,22:16:59,COIDES,BCO.N,Bitcoin Brink's: Storied Security Firm Protects Crypto Wallets Now,2022-05-05
2905,18:38:47,COIDES,BTC=,"Cardano, Avalanche Lead Fed-Driven Crypto Rally, Traders Still Wary of Long-Term Recovery",2022-05-05
2907,05:13:37,COIDES,BTC=,Market Wrap: Bitcoin and Stocks Rise After Fed Raises Rates; Growth Concerns Ease,2022-05-05
2908,04:06:55,COIDES,MSTR.O,APE Rises and Falls as Musk Teases Twitter Profile Picture Change,2022-05-05
2909,02:45:45,COIDES,BTC=,Bitcoin Higher Ahead of FOMC Announcement,2022-05-05
2910,02:05:09,COIDES,BTC=,Bitcoin Downtrend Stabilizes; Resistance at $40K-$43K,2022-05-05
2911,01:29:03,COIDES,BTC=,Crypto Funds Suffer Fourth Straight Week of Outflows as Bitcoin Stalls,2022-05-05
2914,22:37:22,COIDES,BTC=,First Mover Americas: Hawkish Fed Trade May Not Be Over Yet,2022-05-04
2915,15:10:28,COIDES,TNH.N USD=,Terra to Provide UST Liquidity on Polygon-Based SynFutures,2022-05-04
2916,05:35:43,COIDES,BTC=,"Market Wrap: Bitcoin Traders Take Some Profits Ahead of Fed Meeting, Expect Higher Volatility",2022-05-04
2918,04:56:27,COIDES,MSTR.O,MicroStrategy Reports $170M Impairment Charge on Bitcoin Holdings in Q1,2022-05-04
2919,03:52:58,COIDES,BTC=,Federal Open Market Committee (FOMC),2022-05-04
2920,03:50:20,COIDES,.IXIC BTC=,"Bitcoin Diverges From Stocks as Fed Meeting Starts, Slips Toward $38K",2022-05-04
2921,02:39:26,COIDES,BTC=,Bitcoin Stalls Below $40K Resistance; Support at $30K-$32K,2022-05-04
2923,22:09:19,COIDES,USD= BTC=,First Mover Americas: Bitcoin Skew Shows Put Bias Intact; Focus on RSI,2022-05-03
2927,05:26:31,COIDES,BTC= .SPX,Market Wrap: Cryptos and Stocks Mixed; Bitcoin Outperforms Altcoins,2022-05-03
2929,04:55:56,COIDES,BTC=,"Bitcoin Lethargic as May Starts, Though Month Could Prove Pivotal",2022-05-03
2930,04:05:23,COIDES,BTC=,Bitcoin Downtrend Intact; Support at $37K,2022-05-03
2937,22:56:16,COIDES,BRKa.N,First Mover Americas: Bitcoin Loses Key Support During Ugly Weekend for Crypto Markets,2022-05-02
2938,17:56:40,COIDES,BTC=,"Bitcoin Immune to 'Sell in May' Adage, if History is Guide",2022-05-02
2939,16:53:02,COIDES,.IXIC BTC=,First Mover Asia: Singapore's Distaste for Retail Crypto Is Spooking Institutional Money,2022-05-02
2942,05:49:35,COIDES,BTC= .SPX,Market Wrap: Cryptos and Stocks Dip Ahead of Seasonally Strong May,2022-04-30
2944,03:27:51,COIDES,USD= BTC=,"Labor Costs Jump by Most in 2 Decades, Adding to Inflationary Surge",2022-04-30
2945,02:32:04,COIDES,BTC=,Bitcoin Momentum Weakens; Support at $35K-$37K,2022-04-30
2947,22:28:08,COIDES,USD= BTC=,First Mover Americas: Bitcoin Down as Market Braces For 50bps Fed Rate Hike,2022-04-29
2950,07:45:40,COIDES,.IXIC BTC=,First Mover Asia: Hong Kong Isn't Sure if It Needs a CBDC,2022-04-29
2952,05:34:28,COIDES,GS.N,Goldman Sachs Makes Its First Bitcoin-Backed Loan: Report,2022-04-29
2953,05:14:04,COIDES,USD= .IXIC,Market Wrap: Cryptos Mixed as Bitcoin Trades Near $40K,2022-04-29
2954,05:14:03,COIDES,WU.N COIN.O,Las remesas mexicanas son las más grandes del continente; las empresas cripto quieren una parte,2022-04-29
2956,05:03:54,COIDES,USD=,"Panama's Crypto Law: No Legal Tender, but Digital Assets Exempt From Capital Gain Tax",2022-04-29
2958,04:38:31,COIDES,USD= BTC=,A Brief Overview of Crypto Payments in 5 Charts,2022-04-29
2959,03:32:43,COIDES,BTC=,Bitcoin's Unfinished Business: Why Micropayments Still Matter,2022-04-29
2960,03:32:40,COIDES,BTC=,Bitcoin Back Over $40K as More Countries Embrace Crypto,2022-04-29
2961,02:36:42,COIDES,BTC=,Bitcoin Holding Support; Resistance at $43K,2022-04-29
2962,02:01:05,COIDES,BTC=,"U.S. Economy Shrinks Unexpectedly, Amplifying Recession Fears",2022-04-29
2965,00:29:34,COIDES,USD= BTC=,Bitcoin Payments Remain in Their Infancy But There Are Green Shoots Everywhere,2022-04-29
2967,23:51:11,COIDES,EUR= JPY=,"First Mover Americas: Bitcoin Draws Premium in Yen Markets, FX Volatility Spikes",2022-04-28
2969,20:30:21,COIDES,BTC=,"Morgan Stanley Says Over 100 Crypto Assets Were Created in the Past Week, Mainly on DeFi Exchanges",2022-04-28
2971,08:55:44,COIDES,ARB.L INTC.O,Bitcoin Miner Argo Raises Hashrate Guidance Thanks to Intel Mining Chips,2022-04-28
2972,06:31:02,COIDES,BTC=,Finland Plans to Donate Seized Bitcoins to Help Ukraine: Report,2022-04-28
2974,05:14:51,COIDES,BTC=,Market Wrap: Bitcoin Stabilizes as Bearish Sentiment Pauses,2022-04-28
2976,04:11:32,COIDES,BTC=,Bitcoin Recovers to $39K as Stocks Rebound,2022-04-28
2977,02:44:38,COIDES,BTC=,Bitcoin Bounces From $37K Support; Resistance at $40K-$43K,2022-04-28
2979,00:06:24,COIDES,RIOT.O,Riot Blockchain to Develop 1GW of Bitcoin Mining Capacity in Texas,2022-04-28
2981,22:29:52,COIDES,USD= BTC=,First Mover Americas: When $1M Bitcoin?,2022-04-27
2984,19:31:21,COIDES,BTC=,Bitcoin's Derivative Data Suggests Potential for 'Short Squeeze',2022-04-27
2985,19:01:05,COIDES,USD= BTC=,"Dogecoin, Terra Fall Steepest Among Majors as 'Long' Traders Lose $280M",2022-04-27
2986,16:58:27,COIDES,BTC=,"World's First Combined Bitcoin, Gold ETP Listed on SIX",2022-04-27
2987,15:56:53,COIDES,BTC=,Europe's Lawmakers Set to Advance Discussion of Controversial Crypto AML Rules,2022-04-27
2989,06:30:33,COIDES,.IXIC BTC=,Crypto Market's Direction During a Recession Might Depend on Nasdaq,2022-04-27
2990,05:11:55,COIDES,BTC= USD=,Market Wrap: Cryptos and Stocks Fall; Bitcoin Trades Below $40K,2022-04-27
2992,03:25:43,COIDES,BTC=,Bitcoin Slips Toward $38K After Rally Fizzles,2022-04-27
2993,02:39:49,COIDES,BTC=,Bitcoin Pullback Deepens; Support at $37K,2022-04-27
2996,23:26:32,COIDES,BTC=,First Mover Americas: Bitcoin's Price Bounce Stalls; Options 'Max Pain' in Focus,2022-04-26
2998,22:05:51,COIDES,CLSK.O,Bitcoin Miner CleanSpark Raises $35M in Equipment-Backed Debt From Trinity Capital,2022-04-26
2999,19:36:27,COIDES,BTC=,Bitcoin's Correlation With Gold-Backed PAXG Token Weakens to Record Low,2022-04-26
3000,15:38:01,COIDES,USD=,Fidelity Investments Will Offer Bitcoin Inclusion in Its 401(k) Accounts: Reports,2022-04-26
3001,09:47:13,COIDES,.HSI BTC=,"First Mover Asia: Slow Start to the Week for Crypto as China Lockdowns Drag on Stocks, S&P 500",2022-04-26
3002,06:06:35,COIDES,.DXY BTC=,"3 Signals a Crypto Crash May Be Coming, According to Experts",2022-04-26
3004,04:04:56,COIDES,BTC=,Bitcoin Recovers Above $40K After Dipping Earlier to 6-Week Low,2022-04-26
3005,02:58:51,COIDES,BTC=,Bitcoin Holding Support Above $37K; Resistance at $43K,2022-04-26
3006,01:03:13,COIDES,BTC=,Binance Extended Crypto Exchange Dominance in March,2022-04-26
3008,22:56:12,COIDES,USD= BTC=,First Mover Americas: The Bitcoin Death Cross,2022-04-25
3009,19:36:51,COIDES,BTC=,Why Do Exchange Balances Matter in Crypto?,2022-04-25
3010,18:22:12,COIDES,USD= CNY=,Bitcoin Hits 6-Week Low as Risk-Off Sentiment Hits Financial Markets,2022-04-25
3014,05:57:45,COIDES,TWTR.N,"Kevin O'Leary on Clean Bitcoin Mining, the Elon Musk-Twitter Conundrum",2022-04-23
3016,04:31:36,COIDES,UAH= BTC=,Market Wrap: Cryptos Slip as Bitcoin Struggles to Hold $40K,2022-04-23
3017,03:05:02,COIDES,BTC=,"Bitcoin Extends Pullback; Support at $37K, Resistance at $46K",2022-04-23
3022,23:29:05,COIDES,BTC= CNY=,"First Mover Americas: Bitcoin Holds $40K, Yuan Drop May Add to Risk-Aversion",2022-04-22
3023,05:38:00,COIDES,BTC=,Market Wrap: Bitcoin Rise Loses Steam After Fed Comments,2022-04-22
3025,04:11:50,COIDES,BTC=,"Bitcoin Nearly Hits $43K, Trades at 10-Day High",2022-04-22
3027,03:26:06,COIDES,BTC=,Fed's Powell Says 50 Basis Point Hike 'On The Table',2022-04-22
3028,02:46:07,COIDES,BTC=,Bitcoin Momentum Strengthens Despite Short-Term Pause,2022-04-22
3032,20:03:10,COIDES,BTC=,"Bitcoin Eyes 200-Day Average After Three-Day Price Rally, Analyst Says",2022-04-21
3034,07:54:48,COIDES,BTBT.O,Bitcoin Miner Bit Digital Files to Raise Up to $500M in Equity,2022-04-21
3036,05:12:42,COIDES,BTC=,"Market Wrap: Bitcoin Fades From $42K, Alts Still Ahead as ApeCoin Pumps",2022-04-21
3037,05:02:38,COIDES,BTC=,Bitcoin's Quick Reversal of Two-Day Rally Leaves Price Back at $41K,2022-04-21
3038,05:02:37,COIDES,TSLA.O BTC=,Tesla's Bitcoin Holdings Unchanged in Q1,2022-04-21
3039,03:05:41,COIDES,BTC=,Bitcoin Holding Support With Higher Price Lows; Resistance at $46K,2022-04-21
3041,01:59:29,COIDES,BTC=,Will Rising Interest Rates Sink the Crypto Ecosystem?,2022-04-21
3044,18:25:59,COIDES,BTC=,Bitcoin's 30-Day Volatility Slips to 17-Month Low,2022-04-20
3045,05:41:28,COIDES,BTC=,Market Wrap: Altcoins Outperform as Sentiment Improves; Bitcoin Within 'Value Zone',2022-04-20
3046,03:39:34,COIDES,BTC=,Bitcoin Price Rises for Second Day on Hopes for Soft Landing,2022-04-20
3047,02:33:30,COIDES,BTC=,Bitcoin Stabilizes Above $40K; Resistance at $43K-$46K,2022-04-20
3048,02:28:32,COIDES,SI.N,"Silvergate Capital May Expand Its Bitcoin Lending Program, CEO Says",2022-04-20
3052,21:53:37,COIDES,EUR= USD=,First Mover Americas: Bitcoin Struggles as Dollar Breaks Multi-Year Bearish Trendline,2022-04-19
3054,05:32:43,COIDES,BTC=,Market Wrap: Bitcoin Bounces Around $40K as Stocks Waver; Crypto Security Concerns Intensify,2022-04-19
3056,02:48:37,COIDES,BTC=,Bitcoin Holding Support Above $37K; Resistance at $45K,2022-04-19
3057,01:37:44,COIDES,USD= BTC=,What Would Deglobalization Mean for Bitcoin's Price?,2022-04-19
3058,00:26:52,COIDES,BTC=,France's Crypto Industry Fights Institutional Caution,2022-04-19
3059,00:01:18,COIDES,BTC= USD=,Inflationary and Deflationary Cryptocurrencies: What's the Difference?,2022-04-19
3062,22:29:55,COIDES,BTC=,First Mover Americas: Bitcoin's Exchange Balance Hits 3.5-Year Low,2022-04-18
3063,21:59:24,COIDES,BTC=,"Shiba, Dogecoin Among Biggest Losers as Macro Fears Leads to Market Fall",2022-04-18
3064,08:52:36,COIDES,BTC=,First Mover Asia: Terra is 2022's Version of Corporate Bitcoin Buying; Cryptos Hold Steady in Weekend Trading,2022-04-18
3067,05:33:41,COIDES,BTC=,"Market Wrap: Cryptos Mixed Amid NFT Slowdown, Meme Coin Surge",2022-04-16
3069,21:16:41,COIDES,BTC=,Bitcoin Regains $40K as Sentiment Turns to 'Extreme Fear',2022-04-15
3071,05:59:24,COIDES,USD= MSTR.O,"Saylor Calls MicroStrategy's Bitcoin Play 'Tremendous Success,' Promises More BTC Buys",2022-04-15
3072,04:58:34,COIDES,BTC=,Market Wrap: Bitcoin Dips as Macro and Geopolitical Uncertainties Remain,2022-04-15
3073,04:28:01,COIDES,AMZN.O,"Amazon no está cerca de aceptar cripto para pagos en comercios minoristas, según CEO",2022-04-15
3074,03:06:47,COIDES,BTC=,"Bitcoin Neutral, Support at $37K and Resistance at $46K",2022-04-15
3077,08:44:19,COIDES,BTC=,"First Mover Asia: Crypto's Delicate Position in China, India; Bitcoin, Ether Rise",2022-04-14
3078,05:06:25,COIDES,BTC=,Market Wrap: Cryptos Rise as Bitcoin Returns Above $40K,2022-04-14
3080,03:40:15,COIDES,BTC=,Bitcoin Holding Support at $40K; Resistance at $43K-$47K,2022-04-14
3082,01:27:56,COIDES,BTC= .SPX,"Bitcoin Jumps Above $41K, Rising With Nasdaq, S&P",2022-04-14
3084,21:28:42,COIDES,BTC= COIN.O,Coinbase Says Idiosyncratic Variables Still Impacting Crypto Returns,2022-04-13
3086,05:10:10,COIDES,BTC=,Market Wrap: Crypto Sell-Off Pauses as Volatility Fades; Altcoins Outperform,2022-04-13
3087,02:28:00,COIDES,BTC=,Bitcoin Stabilizes at $40K Support; Resistance at $43K-$47K,2022-04-13
3090,21:26:56,COIDES,BTC=,US Inflation Jumps to Fresh 4-Decade High of 8.5% in March,2022-04-12
3091,19:02:17,COIDES,USD= BTC=,How Ichi Tokens Plunged 90% After Bad Debt Fiasco on Rari,2022-04-12
3092,14:56:40,COIDES,BTC=,Long Crypto Traders Feel Pain as Bitcoin's Slide Leads to $430M in Liquidations,2022-04-12
3093,08:06:10,COIDES,.IXIC BTC=,First Mover Asia: Mark Karpeles' UnGox Wants to Help Investors Assess the Risks of Crypto Products; Bitcoin Drops Below $40K,2022-04-12
3094,05:39:14,COIDES,.NDX .SPX,Market Wrap: Bitcoin Sell-Off Deepens as Correlation With Stocks Rises,2022-04-12
3095,05:32:28,COIDES,TWTR.N COIN.O,Musk's Latest SEC Filing Could Offer Clues to Why He Backed Out of Twitter Board,2022-04-12
3096,05:13:57,COIDES,BTC=,Bitcoin Falls Below $40K for First Time Since Mid-March,2022-04-12
3098,01:56:16,COIDES,BTC=,Crypto Funds See Largest Outflows Since January,2022-04-12
3100,21:56:21,COIDES,BTC=,First Mover Americas: Bitcoin Put Bias Returns; Wen Fed Easing?,2022-04-11
3101,19:28:56,COIDES,USD= BTC=,"Bitcoin Slips Under $42K as Mounting Macro Risks, Dollar Strength Overshadow LFG Purchases",2022-04-11
3110,05:46:54,COIDES,BTC= XRP=,Market Wrap: Cryptos Waver as Speculators Lose Interest,2022-04-09
3112,03:04:16,COIDES,BTC=,Bitcoin Stalls Below $48K Resistance; Support at $40K-$43K,2022-04-09
3114,00:26:44,COIDES,TSLA.O BTC=,"Tesla, Blockstream, and Block to Mine Bitcoin Using Solar Power in Texas",2022-04-09
3116,22:31:34,COIDES,BTC=,First Mover Americas: Bitcoin Eyes Weekly Loss Ahead of US CPI,2022-04-08
3117,16:05:17,COIDES,BTC=,France's Presidential Candidates Ignore Crypto Issues,2022-04-08
3118,07:51:09,COIDES,.IXIC BTC=,"First Mover Asia: Bitcoin Set to Close Week Underperforming Major Japan, China Stocks",2022-04-08
3121,05:07:36,COIDES,BTC=,"Market Wrap: Cryptos Recover, With Altcoins in the Lead",2022-04-08
3122,03:00:51,COIDES,BTC=,"Terra Backers Buy $200M in AVAX Tokens, Bolstering Crypto Reserves Beyond BTC",2022-04-08
3123,02:55:45,COIDES,BTC=,Bitcoin Stabilizes at $43K Support; Resistance at $45K-$48K,2022-04-08
3124,01:03:50,COIDES,BTC=,First Mover Americas: Spot ETF Speculation Grips Bitcoin Market,2022-04-08
3128,22:46:10,COIDES,BTC=,"Bitcoin Regains $43.5K as 'Fear' Hits Sentiment, Though Some Remain Bullish",2022-04-07
3129,21:28:44,COIDES,USD= BTC=,It's Tax Time Again. Do We Really Know What That Means for Crypto?,2022-04-07
3130,20:02:14,COIDES,GS.N BTC=,"Blockchain-Exposed Stocks Could Show Massive Sales Growth Despite Recent Underperformance, Goldman Says",2022-04-07
3131,18:00:26,COIDES,ABTC.S,21Shares Launches Metaverse ETP via Sandbox's SAND Token,2022-04-07
3133,07:28:43,COIDES,USD= BTC=,"First Mover Asia: South Korea's 'Kimchi Premium' Evaporates; Major Cryptos Tumble on Fed Minutes, Continued Global Uncertainty",2022-04-07
3134,04:00:25,COIDES,JPM.N,JPMorgan: 'Bitcoin Shows Some Merit as a Store of Value',2022-04-07
3136,03:04:24,COIDES,BTC=,Bitcoin Extends Pullback Toward $40K-$43K Support,2022-04-07
3138,22:26:40,COIDES,USD= BTC=,First Mover Americas: Bitcoin Dip Buyers Versus Adverse Macro; Fed Minutes Eyed,2022-04-06
3140,17:56:21,COIDES,USD= BTC=,Observers Cautious for Bitcoin as U.S. Inflation-Adjusted Bond Yield Hits 2-Year High,2022-04-06
3141,16:30:02,COIDES,.HSI BTC=,"Bitcoin Slumps to $45K Amid Hawkish Fed, Buying Activity Remains Positive",2022-04-06
3142,07:00:04,COIDES,RIOT.O,Riot Blockchain Bitcoin Mined Rises to 511 in March,2022-04-06
3143,05:26:43,COIDES,BTC=,Market Wrap: Bitcoin and Stocks Briefly Dip After Fed Comments; DOGE Rallies,2022-04-06
3145,03:14:30,COIDES,BTC=,Bitcoin Range-Bound; Support at $43K-$45K,2022-04-06
3146,00:26:45,COIDES,COIN.O,Coinbase's NFT Strategy Questioned by Mizuho Analyst,2022-04-06
3148,23:55:48,COIDES,TARO.N,Lightning Labs Raises $70M to Bring Stablecoins to Bitcoin,2022-04-05
3150,22:30:48,COIDES,BTC=,First Mover Americas: Bitcoin's Pause Fails to Deter Optimism,2022-04-05
3151,20:57:23,COIDES,MSTR.O,MicroStrategy Buys $190.5M Worth of Bitcoin,2022-04-05
3152,18:55:30,COIDES,BTC=,Bitcoin's 'Reserve Risk' Suggests Opportunity for Long-Term Accumulation,2022-04-05
3155,05:00:19,COIDES,BTC=,"Market Wrap: Cryptos Pull Back, Traders Eye Opportunities in Ether versus Bitcoin",2022-04-05
3157,02:58:19,COIDES,BTC=,Bitcoin Weighed Down by $48K Resistance; Support at $43K,2022-04-05
3159,22:28:19,COIDES,USD= BTC=,First Mover Americas: New Bitcoin Use Case is Buying Fuel Down Under,2022-04-04
3161,22:28:15,COIDES,DGHI.V,Digihost Becomes First Publicly Traded Miner to Offer Bitcoin Dividend Payments,2022-04-04
3162,21:57:41,COIDES,INTC.O,Intel Doubles Down on ESG With Launch of Second-Gen Bitcoin Mining Chips,2022-04-04
3163,07:56:06,COIDES,.IXIC BTC=,"First Mover Asia: DBS Bank's Ditching Retail Exchange Delivers a Small Blow to OSL, Less so to Singapore's Crypto Industry; Bitcoin Rises Late Sunday",2022-04-04
